Plant ID,Latitude,Longitude,Balancing Authority Code
59464,42.124444,-72.3325,ISNE
59465,41.655,-70.95639,ISNE
59466,42.659444,-71.99167,ISNE
59467,41.919444,-85.02417,MISO
59468,42.470833,-72.045,ISNE
59469,34.682222,-117.3475,CISO
59470,42.4975,-76.46,NYIS
59472,39.128056,-119.14,NEVP
59473,37.33,-122.01,CISO
59474,35.715,-81.15,DUK
59475,36.243889,-101.0014,SWPP
59476,43.539722,-72.95583,ISNE
59477,44.426111,-73.15639,ISNE
59478,39.801111,-84.895,PJM
59479,40.216389,-85.77472,PJM
59480,40.946111,-87.13639,MISO
59481,40.767778,-86.04556,MISO
59482,37.946111,-86.7375,MISO
59483,40.053056,-86.88722,MISO
59484,42.352085,-72.53885,ISNE
59485,42.581389,-71.76222,ISNE
59486,34.898889,-77.80889,DUK
59487,35.433889,-77.99,DUK
59489,41.627222,-83.57472,PJM
59490,44.425,-117.2739,IPCO
59491,44.366944,-117.3439,IPCO
59492,44.353056,-117.3231,IPCO
59493,44.418056,-117.255,IPCO
59494,44.381944,-117.2731,IPCO
59495,41.416944,-72.23444,ISNE
59496,43.816944,-111.7858,PACE
59497,35.1608,-77.1099,DUK
59498,35.7998,-78.1398,DUK
59499,35.487,-78.1922,CPLE
59500,36.139444,-78.14694,CPLE
59501,35.486944,-78.31389,CPLE
59502,36.2487,-78.3475,CPLE
59503,36.2922,-79.6214,DUK
59504,35.2167,-77.0743,CPLE
59505,36.432,-77.9703,CPLE
59506,35.0717,-78.8078,CPLE
59507,36.4338,-78.1526,CPLE
59508,35.8918,-78.1823,CPLE
59509,35.6633,-78.5206,CPLE
59510,36.2847,-79.5667,DUK
59511,35.1785,-81.665,DUK
59512,35.3965,-78.5108,CPLE
59513,35.836944,-77.12694,PJM
59514,35.806667,-77.27056,PJM
59515,36.42,-77.10028,PJM
59516,36.418333,-77.65583,PJM
59517,36.270278,-77.06028,PJM
59519,35.711667,-81.13417,DUK
59521,35.538889,-79.80417,DUK
59522,36.544722,-120.3161,CISO
59523,36.386944,-120.2367,CISO
59526,36.127222,-77.73444,PJM
59527,36.148056,-77.21194,PJM
59528,34.648889,-118.0767,CISO
59529,42.787778,-112.3656,IPCO
59530,36.264722,-76.30611,PJM
59532,35.249167,-117.9553,LDWP
59533,35.504444,-78.19222,CPLE
59534,35.4325,-78.41167,CPLE
59535,31.810278,-82.575,SOCO
59536,34.548056,-117.4644,CISO
59537,34.548056,-117.4644,CISO
59539,33.896111,-117.2836,CISO
59540,34.100278,-117.5528,CISO
59541,34.039722,-117.6067,CISO
59542,35.6575,-82.71028,CPLE
59543,42.473333,-71.43056,ISNE
59544,40.456667,-74.32889,PJM
59545,39.893889,-83.80556,PJM
59546,40.691389,-80.32389,PJM
59547,40.620556,-87.37806,PJM
59548,35.898889,-76.37944,PJM
59549,35.847222,-77.11139,PJM
59550,38.521111,-121.9939,CISO
59551,34.581944,-78.94,CPLE
59552,34.6,-78.97,CPLE
59553,35.368889,-82.3575,CPLE
59554,35.319444,-81.76417,DUK
59555,36.925833,-120.82,CISO
59556,34.718056,-84.93194,SOCO
59557,37.33,-122.01,CISO
59558,35.283611,-106.8128,PNM
59559,43.217222,-89.47917,MISO
59560,36.398056,-104.5942,PNM
59561,35.230833,-77.5525,CPLE
59562,34.742222,-79.46306,CPLE
59563,35.220556,-79.55194,CPLE
59564,35.260833,-81.51583,DUK
59565,35.426667,-78.4,CPLE
59566,36.126111,-80.79889,DUK
59567,34.61,-77.92417,CPLE
59570,35.833889,-80.57444,DUK
59573,41.444722,-70.61306,ISNE
59574,41.808611,-86.32389,PJM
59575,34.745833,-78.42944,CPLE
59576,35.81771,-79.77109,DUK
59577,35.468611,-80.29361,DUK
59578,34.971944,-80.60194,DUK
59579,36.126944,-78.1525,CPLE
59581,36.079167,-79.19972,DUK
59583,35.204444,-78.68111,CPLE
59584,35.511698,-78.29113,DUK
59586,35.058333,-77.85361,CPLE
59587,36.199167,-80.69722,DUK
59589,35.257778,-81.83056,DUK
59591,36.435556,-77.56639,PJM
59592,35.243889,-79.32167,CPLE
59593,36.371111,-78.41528,CPLE
59595,35.902222,-81.10611,DUK
59597,34.093333,-117.3194,CISO
59598,34.042222,-117.3617,CISO
59599,35.831944,-119.0561,CISO
59600,35.835833,-119.0561,CISO
59601,39.980278,-74.77028,PJM
59603,34.496944,-79.04889,CPLE
59604,36.414722,-78.45972,DUK
59605,36.325,-78.34306,CPLE
59606,36.25,-78.25,CPLE
59607,35.115278,-119.3178,CISO
59610,33.74,-117.0106,CISO
59611,28.066389,-82.0175,FMPP
59613,43.244444,-77.17472,NYIS
59614,38.421389,-79.59139,PJM
59618,34.81,-106.52,PNM
59619,35.20115,-107.2452,PNM
59620,38.311111,-113.0536,PACE
59621,34.72,-102.2533,ERCO
59622,41.774444,-70.61583,ISNE
59623,44.671944,-74.94944,NYIS
59624,42.148333,-72.74806,ISNE
59625,42.150278,-72.55222,ISNE
59626,42.158056,-72.59583,ISNE
59627,40.755289,-75.17096,PJM
59628,40.065278,-74.59056,PJM
59629,44.888889,-74.10333,NYIS
59630,40.236111,-74.32139,PJM
59631,40.555,-74.70944,PJM
59632,39.406944,-101.0394,SWPP
59633,36.050833,-119.9475,CISO
59634,33.035556,-111.4303,SRP
59635,40.120833,-88.96111,MISO
59636,42.1275,-71.99639,ISNE
59637,40.92,-94.67167,MISO
59638,35.726667,-119.9058,CISO
59639,41.745556,-71.11722,ISNE
59641,36.468,-77.592,PJM
59642,36.514722,-77.65611,PJM
59643,36.476944,-77.46778,PJM
59645,35.181111,-78.09694,CPLE
59646,35.016111,-77.82194,CPLE
59647,36.161944,-97.03694,SWPP
59648,35.858056,-77.49917,PJM
59649,29.33,-98.66,ERCO
59650,33.925556,-83.26389,SOCO
59651,34.071389,-118.1961,LDWP
59652,34.236667,-118.5658,LDWP
59653,33.121111,-107.2878,PNM
59654,27.18,-98.91667,ERCO
59655,45.753333,-100.275,SWPP
59656,38.205278,-104.5667,PSCO
59657,33.252222,-115.4975,IID
59658,40.472283,-122.3242,CISO
59660,37.155,-113.4392,PACE
59661,35.123333,-118.38,CISO
59663,36.366944,-78.62611,CPLE
59664,36.748611,-91.86861,SWPP
59665,34.838297,-79.94389,DUK
59666,34.801933,-79.33245,DUK
59667,34.711628,-79.30235,DUK
59670,35.259825,-81.41902,DUK
59671,34.918194,-78.94355,DUK
59675,34.859,-79.108,DUK
59676,34.695,-79.216,DUK
59677,35.041048,-78.32968,DUK
59682,43.626389,-72.97556,ISNE
59683,41.148019,-80.88375,PJM
59684,48.533,-102.933,SWPP
59685,38.548333,-77.77639,PJM
59686,27.203,-82.387,FPL
59687,37.05758,-120.6536,CISO
59688,35.674,-78.854,CPLE
59689,30.515448,-86.51841,SOCO
59690,30.430766,-86.8952,SOCO
59691,30.470351,-87.33519,SOCO
59692,41.79413,-71.38919,ISNE
59694,34.791163,-78.01212,DUK
59695,43.129,-115.752,IPCO
59702,38.960519,-112.3633,PACE
59703,38.129759,-122.5682,CISO
59704,44.183526,-123.2005,BPAT
59705,42.812811,-78.84531,NYIS
59706,36.372546,-78.59851,DUK
59708,36.08,-78.35,CPLE
59709,44.88,-93.21,MISO
59710,34.343875,-85.8661,TVA
59711,35.511903,-78.43379,CPLE
59712,26.125979,-97.3776,ERCO
59713,40.824736,-96.82032,
59714,38.634995,-90.24555,MISO
59715,39.736708,-75.51175,PJM
59717,42.297949,-71.43607,ISNE
59719,44.321972,-73.19761,ISNE
59722,33.1125,-116.0139,IID
59723,33.1101,-116.0059,IID
59724,42.175083,-70.72847,ISNE
59725,41.639061,-70.87337,ISNE
59726,37.092977,-95.58515,SWPP
59727,33.489767,-80.87027,SCEG
59728,33.440183,-80.8417,SCEG
59729,39.76,-92.46,SWPP
59730,34.613602,-117.9344,CISO
59731,42.521217,-72.06733,ISNE
59732,33.628222,-99.41117,ERCO
59733,33.645964,-99.53294,ERCO
59734,34.432267,-101.2372,ERCO
59735,41.916558,-91.6509,MISO
59736,42.859103,-100.5924,SWPP
59737,36.552186,-120.3525,CISO
59738,36.723806,-120.4321,CISO
59739,34.780192,-118.1933,CISO
59740,35.022903,-118.2827,CISO
59741,44.725418,-72.18404,ISNE
59742,39.415027,-107.1572,PSCO
59743,39.296749,-76.95741,PJM
59744,27.988523,-82.0473,TEC
59745,42.606184,-71.17722,ISNE
59746,36.13726,-120.2185,CISO
59747,36.031616,-114.9294,NEVP
59748,36.137219,-120.2244,CISO
59749,38.20257,-75.6764,PJM
59750,42.177876,-71.45463,ISNE
59751,40.825316,-74.09442,PJM
59752,42.225492,-71.66265,ISNE
59754,27.991144,-82.0473,TEC
59755,43.280929,-72.59757,ISNE
59759,40.00665,-79.04104,PJM
59760,36.404382,-78.14111,CPLE
59761,35.776992,-77.88052,CPLE
59762,34.309261,-78.83143,CPLE
59763,34.791,-78.9088,CPLE
59764,41.667928,-83.44366,PJM
59765,42.4029,-72.1027,ISNE
59766,42.362,-72.109,ISNE
59767,42.312,-72.949,ISNE
59768,42.444,-71.335,ISNE
59769,27.965797,-82.53282,TEC
59770,39.988564,-85.77086,MISO
59771,43.0146,-88.7992,MISO
59772,39.040263,-94.57122,SWPP
59773,40.60441,-81.05918,PJM
59774,40.765611,-86.87968,MISO
59775,42.6,-72.2,ISNE
59776,40.537,-89.019,MISO
59777,42.43177,-71.97819,ISNE
59778,35.148503,-79.63637,DUK
59779,32.17356,-110.8997,TEPC
59780,41.925352,-70.64903,ISNE
59781,42.332831,-71.98763,ISNE
59782,36.651,-98.7656,SWPP
59783,39.693333,-75.54306,PJM
59784,32.975,-112.6944,GRMA
59785,43.45965,-85.9761,MISO
59786,37.794678,-113.2837,PACE
59787,37.750268,-113.2537,PACE
59788,42.015023,-72.51189,ISNE
59789,41.84581,-73.61949,NYIS
59790,44.573484,-123.317,PACW
59792,42.1424,-89.079,PJM
59793,58.367635,-134.608,
59794,41.870751,-87.67838,PJM
59796,36.154227,-77.2185,PJM
59797,40.652778,-74.11778,PJM
59798,33.792694,-118.2524,LDWP
59800,34.088408,-117.2458,CISO
59801,41.472492,-73.20704,ISNE
59802,37.405689,-121.9494,CISO
59803,37.83286,-122.284,CISO
59804,34.093684,-117.551,CISO
59805,37.415419,-122.0257,CISO
59807,39.899444,-104.6753,SWPP
59808,41.524386,-87.50907,MISO
59809,36.309609,-82.3775,TVA
59810,44.540115,-87.80559,MISO
59811,38.591545,-76.87486,PJM
59812,32.337679,-97.73461,ERCO
59814,35.78222,-114.9754,CISO
59815,42.227281,-72.54719,ISNE
59816,42.243704,-75.98253,NYIS
59817,40.50303,-112.3706,PACE
59818,35.444235,-80.66364,DUK
59819,34.9843,-114.5565,WALC
59820,42.553732,-72.29972,ISNE
59821,42.109272,-72.17051,ISNE
59822,42.109143,-72.17119,ISNE
59823,39.722966,-86.31447,MISO
59824,35.458333,-79.18111,CPLE
59825,36.057,-78.308,CPLE
59827,36.408,-114.908,NEVP
59828,35.458889,-79.17389,CPLE
59831,35.216,-78.689,CPLE
59832,35.351436,-77.47228,CPLE
59833,34.756481,-79.43024,CPLE
59834,39.737936,-86.23773,MISO
59835,35.251628,-78.36744,CPLE
59836,45.872778,-88.07083,MISO
59837,37.1146,-97.2376,SWPP
59838,33.901781,-103.3468,SWPP
59839,42.419036,-72.18065,ISNE
59840,35.250031,-117.9768,LDWP
59841,39.3716,-76.4405,PJM
59842,38.5158,-76.0192,PJM
59843,32.883,-82.41,SEPA
59844,40.350341,-74.59268,PJM
59845,37.183,-80.699,PJM
59847,42.067753,-87.99349,PJM
59848,38.7745,-104.7458,WACM
59849,39.7876,-104.5859,PSCO
59850,39.7867,-104.5877,PSCO
59852,45.47,-92.91,MISO
59853,42.19,-86.23,PJM
59854,41.7,-86.49,PJM
59855,40.51,-85.64,PJM
59856,36.443,-76.581,PJM
59857,36.052801,-77.76246,PJM
59858,41.800906,-71.55947,ISNE
59860,39.132519,-78.18747,PJM
59861,41.69,-86.12,PJM
59862,32.352369,-84.96882,SOCO
59863,33.386625,-82.14012,SOCO
59864,30.834897,-81.56364,SOCO
59865,31.90474,-81.59537,SOCO
59866,42.187176,-72.36558,ISNE
59867,28.0479,-82.6853,FPC
59868,34.819,-118.432,CISO
59872,38.55,-121.75,CISO
59873,42.626473,-71.35794,ISNE
59874,32.638034,-83.37892,SEPA
59875,44.475314,-95.66901,MISO
59877,33.9617,-117.4559,CISO
59887,35.456,-77.134,CPLE
59888,37.4863,-99.9247,SWPP
59891,32.575542,-84.31655,SOCO
59894,32.572875,-84.25678,SOCO
59896,32.561944,-84.27583,SOCO
59897,32.583056,-84.29722,SOCO
59898,36.124961,-77.40909,PJM
59899,35.482032,-77.11307,CPLE
59900,36.15042,-119.5854,CISO
59901,35.093021,-77.81267,CPLE
59904,36.848105,-76.40714,PJM
59905,38.383222,-78.64369,PJM
59908,35.18,-78.098,CPLE
59911,37.341838,-77.28703,PJM
59912,35.427587,-80.99722,DUK
59914,36.353533,-78.58421,CPLE
59915,36.876847,-120.6676,CISO
59916,34.03527,-117.5341,CISO
59917,34.998,-77.219,CPLE
59919,36.206672,-115.0477,NEVP
59921,35.368,-78.801,CPLE
59922,39.781498,-75.54839,PJM
59926,45.063748,-84.82535,MISO
59927,42.829833,-70.96021,ISNE
59928,36.258478,-78.41197,DUK
59929,35.72,-81.417,DUK
59930,34.970486,-80.38962,DUK
59931,43.030016,-87.94091,MISO
59932,37.731338,-113.2166,PACE
59936,35.55543,-80.38589,DUK
59937,35.414507,-78.69058,DUK
59938,29.550278,-96.53778,ERCO
59939,36.581365,-120.4045,CISO
59940,36.581182,-120.3796,CISO
59941,37.7212,-113.1516,PACE
59942,34.6608,-118.0836,CISO
59943,31.74325,-101.4934,ERCO
59944,35.822,-77.481,PJM
59945,37.7989,-113.322,PACE
59946,37.77509,-113.2264,PACE
59947,33.631538,-92.70361,SPA
59948,35.317551,-118.9899,PACW
59949,39.593075,-78.74533,PJM
59950,36.13727,-80.59601,DUK
59952,38.216973,-121.9795,CISO
59954,28.058078,-81.24168,FPC
59955,35.48835,-78.31975,CPLE
59956,35.5262,-78.2898,CPLE
59957,41.2269,-88.6836,PJM
59958,38.388243,-112.9908,PACE
59959,41.896873,-88.22272,PJM
59960,41.488679,-88.10876,PJM
59961,34.73206,-118.3136,CISO
59962,34.719538,-118.313,CISO
59963,34.720499,-118.3005,CISO
59964,34.730263,-118.3043,CISO
59965,37.886706,-109.3684,PACE
59966,34.725699,-77.35027,DUK
59967,41.869302,-72.71832,ISNE
59968,36.31,-76.42,PJM
59973,28.3737,-81.56259,FPC
59974,38.935,-104.212,PSCO
59975,39.334,-102.173,PSCO
59976,34.844226,-118.4585,CISO
59977,34.836649,-118.4802,CISO
59978,39.69898,-122.1756,PACW
59979,38.019671,-121.8651,CISO
59980,41.62996,-70.47785,ISNE
59981,39.854126,-85.40342,MISO
59982,38.9099,-86.9473,MISO
59983,38.1941,-86.9889,MISO
59984,38.2717,-85.9864,MISO
59985,39.25482,-86.6568,MISO
59986,38.5955,-85.7773,MISO
59987,38.709545,-86.46968,MISO
59988,39.337893,-85.5064,MISO
59989,38.881719,-86.03297,MISO
59990,39.518026,-86.06835,MISO
59993,26.861592,-81.75101,FPL
59994,30.960209,-103.3067,ERCO
59995,38.3622,-82.1256,PJM
59999,36.084097,-79.24481,DUK
60000,36.441359,-77.13558,DUK
60001,36.451012,-77.1206,DUK
60004,41.100409,-73.95159,NYIS
60005,29.17016,-81.06412,FPL
60006,25.770008,-80.36774,FPL
60007,35.731362,-119.8187,CISO
60008,37.691863,-105.9908,PSCO
60009,43.213,-116.439,
60010,43.467,-116.285,
60011,42.824,-112.752,
60012,42.824,-112.752,
60013,36.927071,-97.69633,SWPP
60014,27.607469,-82.35528,FPL
60015,41.101219,-83.64439,PJM
60016,47.936194,-122.2469,BPAT
60017,42.323377,-83.68025,MISO
60018,42.317437,-83.20949,MISO
60019,43.1056,-82.6964,MISO
60021,47.972667,-122.1987,BPAT
60022,42.141319,-71.85076,ISNE
60023,40.081444,-104.7467,
60025,30.6608,-81.4706,JEA
60026,34.600231,-117.9475,LDWP
60027,37.120586,-120.3249,CISO
60029,39.680865,-77.72712,PJM
60032,34.097728,-117.5445,CISO
60033,35.615573,-120.4044,CISO
60035,33.97819,-117.3851,CISO
60036,39.2525,-76.735,PJM
60038,41.6447,-83.5364,PJM
60039,37.379919,-121.1307,CISO
60040,41.288803,-72.89862,ISNE
60043,34.901,-119.596,CISO
60046,41.5611,-87.1555,MISO
60047,41.6972,-85.6875,MISO
60048,35.501688,-77.10561,DUK
60049,37.713311,-121.6404,CISO
60050,35.473629,-82.89032,DUK
60051,35.378187,-81.79505,DUK
60052,35.70974,-81.41331,DUK
60053,35.39169,-77.6204,DUK
60054,41.157591,-73.20808,ISNE
60055,35.363863,-82.35,DUK
60056,42.222824,-72.30951,ISNE
60057,45.068,-123.47,PGE
60058,34.831511,-87.8422,TVA
60059,26.411689,-98.57155,ERCO
60060,32.729238,-117.2077,CISO
60061,27.320919,-81.80686,FPL
60062,32.000854,-110.9584,TEPC
60063,32.423798,-82.10282,SOCO
60064,32.506017,-84.25698,SOCO
60065,41.806894,-70.72572,ISNE
60067,41.795599,-71.22663,ISNE
60068,42.989614,-116.0934,IPCO
60069,38.697606,-99.72929,SWPP
60071,30.119304,-83.56005,FPC
60072,35.289757,-81.56888,DUK
60073,42.561568,-71.75545,ISNE
60074,42.669072,-73.09204,ISNE
60075,41.593314,-71.01805,ISNE
60076,42.216634,-72.31553,ISNE
60077,35.996324,-120.1515,CISO
60078,35.856278,-119.0684,CISO
60079,35.844167,-119.0681,CISO
60080,35.845378,-119.057,CISO
60081,35.850403,-119.027,CISO
60082,33.036789,-82.11129,SOCO
60083,36.616846,-120.1051,CISO
60084,30.694444,-83.30306,SOCO
60085,34.748894,-117.9736,CISO
60086,34.66072,-118.0812,CISO
60087,34.196962,-101.3815,ERCO
60088,46.837569,-102.0746,WACM
60089,39.603531,-75.83624,PJM
60091,34.824206,-118.4385,CISO
60092,33.68,-114.73,CISO
60093,33.68,-114.742,CISO
60096,39.199453,-76.07669,PJM
60097,43.183782,-76.22408,NYIS
60098,43.172719,-76.13012,NYIS
60099,42.624687,-71.18291,ISNE
60100,36.571485,-119.4192,CISO
60101,35.309229,-81.58844,DUK
60102,43.216639,-86.21444,MISO
60104,27.32,-99,ERCO
60105,35.232396,-81.56425,DUK
60106,34.980661,-79.60373,DUK
60107,35.222208,-81.3337,DUK
60108,35.258647,-81.50561,DUK
60109,41.716998,-72.53608,ISNE
60110,42.276717,-71.25939,ISNE
60111,42.387088,-72.71344,ISNE
60112,45.528457,-122.6632,PACW
60113,40.092672,-74.262,PJM
60114,43.150761,-75.37126,ISNE
60115,42.834978,-73.67568,ISNE
60116,42.019659,-71.60415,ISNE
60117,42.2525,-85.64273,MISO
60118,42.9531,-85.90117,MISO
60119,40.1464,-105.8683,PSCO
60120,33.788,-117.8901,CISO
60121,35.560002,-78.59453,DUK
60122,29.289415,-96.0654,ERCO
60124,27.982089,-82.04201,FMPP
60126,40.718292,-83.22865,PJM
60127,37.943895,-75.56956,PJM
60128,41.096111,-83.64138,PJM
60129,35.604208,-78.37088,DUK
60130,42.7527,-108.1697,WACM
60131,36.004941,-78.84848,DUK
60132,39.200639,-79.14064,PJM
60133,36.095572,-78.15199,DUK
60134,36.034354,-78.01061,DUK
60135,34.915767,-77.77574,DUK
60136,35.453828,-79.18953,DUK
60137,36.9874,-85.9575,PJM
60142,36.257938,-119.7981,CISO
60143,37.710444,-104.5055,
60145,34.734179,-103.108,GRIS
60146,35.557224,-79.19579,DUK
60147,34.509128,-79.13588,DUK
60149,34.529956,-78.30481,DUK
60150,42.866,-77.031,NYIS
60151,33.914356,-118.0502,CISO
60152,34.727007,-103.1668,GRIS
60153,33.912917,-118.0506,CISO
60154,33.912917,-118.0419,CISO
60179,35.035589,-77.20245,DUK
60182,34.030119,-117.5178,CISO
60183,33.892614,-118.0376,CISO
60184,32.7755,-83.4348,SOCO
60185,34.655694,-118.2982,CISO
60186,34.655556,-118.2807,CISO
60187,34.686944,-118.3117,CISO
60188,35.825182,-77.45777,PJM
60189,36.437752,-76.59783,PJM
60190,40.390362,-84.4016,PJM
60191,35.154273,-77.13432,DUK
60193,37.691,-121.717,CISO
60195,34.986073,-106.7361,PNM
60196,35.587795,-106.0609,PNM
60197,35.029719,-106.8555,PNM
60198,34.582598,-106.683,PNM
60199,35.263255,-81.50868,DUK
60200,34.707644,-79.29538,DUK
60201,39.941853,-75.02621,PJM
60207,36.469089,-77.59752,
60208,36.467021,-77.61796,PJM
60209,36.348734,-77.63151,
60210,34.060333,-101.1876,ERCO
60213,39.61889,-77.71212,PJM
60217,29.72753,-100.7943,ERCO
60218,36.838884,-97.18102,SPA
60219,38.643527,-121.5055,BANC
60220,37.4325,-121.9529,CISO
60222,36.60194,-82.14309,TVA
60223,37.241713,-121.7814,CISO
60224,37.384745,-121.9638,CISO
60225,41.570584,-72.15861,ISNE
60226,38.339857,-121.1145,BANC
60227,40.098458,-74.82593,PJM
60228,41.538324,-72.12254,ISNE
60229,41.404879,-74.3595,ISNE
60231,33.211095,-117.2996,CISO
60233,34.825267,-118.525,CISO
60234,37.54864,-75.79082,PJM
60235,37.741967,-75.65598,PJM
60236,37.74542,-75.72049,PJM
60237,33.162056,-115.5317,IID
60238,39.59458,-87.474,MISO
60239,39.52086,-87.18155,MISO
60240,36.428608,-79.34889,DUK
60241,34.61577,-81.81866,DUK
60242,35.126111,-119.2434,CISO
60243,67.08798,-157.8567,
60244,61.878186,-162.0851,
60245,59.448358,-157.3255,
60247,40.418786,-104.8919,WACM
60248,40.577889,-104.8948,WACM
60249,37.542619,-122.2311,CISO
60250,57.77556,-152.4803,NA
60251,38.319623,-86.96807,MISO
60252,38.653455,-87.20922,MISO
60253,40.051556,-85.73713,PJM
60255,34.108618,-117.7822,CISO
60256,36.552151,-100.5876,SWPP
60257,36.395286,-78.32829,DUK
60258,32.572022,-107.4865,PNM
60259,42.728198,-105.8668,PACE
60260,65.331716,-166.4795,NA
60261,36.408,-114.908,NEVP
60262,41.987656,-98.2104,SWPP
60263,45.400524,-122.7658,PGE
60265,40.5237,-74.8434,PJM
60266,39.503337,-74.96448,PJM
60267,40.182623,-74.539,PJM
60274,42.175625,-72.75518,ISNE
60275,36.219,-119.907,CISO
60276,42.61343,-71.63377,ISNE
60277,35.211044,-119.3873,CISO
60278,42.090932,-72.01167,ISNE
60279,34.694839,-118.2877,CISO
60280,34.714703,-118.311,CISO
60281,34.705549,-118.3014,CISO
60283,40.23,-105.03,WACM
60285,32.13597,-110.0513,TEPC
60288,34.83091,-79.1194,DUK
60293,33.6867,-80.7586,SCEG
60296,34.82287,-78.6243,DUK
60297,39.295883,-83.96078,PJM
60299,40.398844,-84.38727,PJM
60300,31.813061,-106.2189,EPE
60303,31.397089,-89.48588,MISO
60304,37.372,-104.843,PSCO
60306,31.403531,-89.49764,SOCO
60307,33.332777,-112.9114,CISO
60308,33.347583,-112.9368,CISO
60310,34.71647,-118.2821,CISO
60311,34.71412,-118.2739,CISO
60312,35.225669,-80.54309,DUK
60313,35.599685,-77.63911,DUK
60314,41.987656,-98.2104,SWPP
60316,37.523,-77.934,PJM
60318,36.89,-76.611,PJM
60319,38.023,-77.972,PJM
60320,39.859564,-105.1497,PSCO
60321,33.931,-116.6302,CISO
60326,43.200421,-95.62431,MISO
60327,40.443266,-74.87637,PJM
60329,39.744722,-79.18806,PJM
60330,43.936687,-117.3812,IPCO
60331,44.151256,-117.0001,IPCO
60332,43.796766,-117.0653,IPCO
60333,43.998019,-117.1012,IPCO
60334,43.93097,-116.9876,IPCO
60335,43.965031,-117.2581,IPCO
60336,33.176627,-115.5728,IID
60337,35.578333,-89.04778,TVA
60338,34.102943,-99.11875,ERCO
60339,33.35,-99.54,ERCO
60340,31.5559,-84.1103,SOCO
60341,33.1526,-107.2498,PNM
60342,42.355721,-95.42038,MISO
60344,43.833,-73.192,ISNE
60346,43.040011,-83.33325,MISO
60347,43.034739,-83.30889,MISO
60348,42.378001,-83.20006,MISO
60349,41.12902,-111.9641,PACE
60350,36.087426,-115.1754,NEVP
60351,40.863809,-105.0111,PSCO
60352,35.348,-114.97,NEVP
60353,39.651002,-75.80833,PJM
60354,46.611515,-102.7882,SWPP
60355,46.646471,-102.7651,SWPP
60361,36.352489,-78.37634,DUK
60363,36.34764,-77.22244,PJM
60365,42.005874,-76.61935,NYIS
60366,34.060333,-101.1876,ERCO
60367,35.86267,-79.42346,CPLE
60369,36.05864,-77.76077,PJM
60370,35.40274,-79.55308,CPLE
60371,27.986163,-81.69017,TEC
60372,32.715611,-101.9265,ERCO
60375,40.470539,-74.38362,PJM
60378,40.76,-74.935,PJM
60380,34.84492,-79.38472,DUK
60381,32.0628,-109.9193,
60383,34.929945,-80.62562,DUK
60384,36.13026,-76.49092,PJM
60385,37.719166,-121.8869,CISO
60386,34.821453,-118.4974,CISO
60388,40.174563,-75.91369,PJM
60389,35.20473,-118.0688,LDWP
60390,38.0878,-80.4925,PJM
60391,42.283439,-72.00847,ISNE
60392,41.333889,-72.07111,ISNE
60395,35.8748,-77.1397,PJM
60396,34.7716,-78.9836,DUK
60397,35.012282,-78.09219,DUK
60398,34.7587,-79.5,DUK
60399,35.379505,-81.81758,DUK
60400,35.370441,-77.4549,DUK
60401,35.549401,-78.17986,DUK
60402,34.822869,-78.62428,DUK
60403,36.289625,-78.63328,DUK
60404,44.777337,-68.52342,ISNE
60405,33.45,-104.456,SWPP
60406,33.45293,-104.4611,SWPP
60408,35.84927,-78.21152,DUK
60409,36.0288,-80.302,DUK
60410,39.13199,-87.41383,PJM
60411,44.910152,-72.21975,ISNE
60412,36.2647,-117.9955,CISO
60413,33.053,-111.34,SRP
60414,34.575311,-102.4747,SWPP
60415,35.83079,-77.02194,PJM
60416,34.71472,-79.31463,DUK
60417,35.85028,-77.11023,PJM
60419,38.835836,-118.3253,NEVP
60421,37.348,-113.765,PACE
60422,36.421064,-76.36424,PJM
60423,41.66303,-70.86323,ISNE
60424,42.0253,-71.0336,ISNE
60425,43.093682,-73.81132,NYIS
60426,33.5226,-117.1815,CISO
60427,33.2706,-96.97917,ERCO
60428,37.92,-122.344,CISO
60431,42.5025,-76.2865,NYIS
60432,37.827082,-113.1371,PACE
60435,38.8164,-86.8842,MISO
60436,31.000883,-102.2817,ERCO
60437,40.70266,-74.58158,PJM
60438,36.115542,-77.72515,PJM
60441,44.922,-123.0183,PGE
60442,41.942796,-70.76114,ISNE
60443,41.80167,-70.70463,ISNE
60444,48.88804,-121.9462,PSEI
60445,43.444,-116.333,IPCO
60446,35.534584,-119.06,CISO
60447,39.4476,-76.51632,PJM
60448,30.81012,-83.22596,SOCO
60449,39.1625,-112.343,PACE
60450,36.102307,-119.5665,CISO
60451,41.987579,-71.58396,ISNE
60452,40.921086,-72.7437,NYIS
60453,42.08124,-79.36125,NYIS
60454,42.426731,-78.15659,NYIS
60455,43.166353,-75.38687,NYIS
60456,43.169617,-75.40487,NYIS
60457,44.945514,-69.66071,ISNE
60458,42.308391,-72.18958,ISNE
60459,28.64807,-96.54621,ERCO
60460,29.883214,-95.11135,ERCO
60461,39.472128,-76.20134,PJM
60462,43.429317,-76.51572,ISNE
60465,38.953389,-76.08324,PJM
60467,32.551026,-111.2892,AZPS
60469,31.25,-81.433,SOCO
60470,41.121,-84.751,PJM
60472,29.377966,-98.26922,ERCO
60473,41.621068,-71.05696,ISNE
60474,34.678305,-118.3026,CISO
60475,34.681338,-118.3141,CISO
60476,41.621068,-71.05696,ISNE
60477,42.539006,-73.8243,NYIS
60478,42.539006,-73.8243,NYIS
